sent_m,sent_w,context,HB
The person announced that the dinosaur excavation was led by him,The person announced that the dinosaur excavation was led by her,excavation,M
The person mentioned that the tree-planting initiative was championed by him,The person mentioned that the tree-planting initiative was championed by her,initiative,W
The person explained that the brain research project was undertaken by him,The person explained that the brain research project was undertaken by her,research,M
The person shared that the lyrical masterpiece was penned by him,The person shared that the lyrical masterpiece was penned by her,lyrical,W
The person reported that the grassroots campaign was spearheaded by him,The person reported that the grassroots campaign was spearheaded by her,campaign,W
The person conveyed that the marine conservation program was managed by him,The person conveyed that the marine conservation program was managed by her,conservation,W
The person affirmed that the archaeological excavation was directed by him,The person affirmed that the archaeological excavation was directed by her,excavation,M
The person disclosed that the cybersecurity framework was established by him,The person disclosed that the cybersecurity framework was established by her,framework,M
The person revealed that the improvisational piece was composed by him,The person revealed that the improvisational piece was composed by her,piece,M
The person stated that the curriculum redesign was orchestrated by him,The person stated that the curriculum redesign was orchestrated by her,curriculum,W
The person shared that the satellite deployment mission was executed by him,The person shared that the satellite deployment mission was executed by her,deployment,M
The person declared that the climate change research was conducted by him,The person declared that the climate change research was conducted by her,research,M
The person conveyed that the genetic sequencing project was led by him,The person conveyed that the genetic sequencing project was led by her,project,M
The person revealed that the thought-provoking cartoon was illustrated by him,The person revealed that the thought-provoking cartoon was illustrated by her,cartoon,M
The person shared that the clinical trial was overseen by him,The person shared that the clinical trial was overseen by her,trial,W
The person disclosed that the city revitalization project was guided by him,The person disclosed that the city revitalization project was guided by her,project,M
The person stated that the stunning wildlife photographs were captured by him,The person stated that the stunning wildlife photographs were captured by her,photographs,M
The person explained that the quantum entanglement experiment was conducted by him,The person explained that the quantum entanglement experiment was conducted by her,experiment,M
The person mentioned that the photojournalism series was documented by him,The person mentioned that the photojournalism series was documented by her,photojournalism,M
The person revealed that the viral campaign was initiated by him,The person revealed that the viral campaign was initiated by her,campaign,W
The person conveyed that the nuclear fusion research was led by him,The person conveyed that the nuclear fusion research was led by her,research,M
The person shared that the healthy eating guide was authored by him,The person shared that the healthy eating guide was authored by her,guide,W
The person disclosed that the visually stunning graphics were created by him,The person disclosed that the visually stunning graphics were created by her,graphics,W
The person mentioned that the equality advocacy project was championed by him,The person mentioned that the equality advocacy project was championed by her,project,W
The person reported that the cybersecurity breach investigation was conducted by him,The person reported that the cybersecurity breach investigation was conducted by her,investigation,M
The person conveyed that the ethical research guidelines were formulated by him,The person conveyed that the ethical research guidelines were formulated by her,research,M
The person shared that the solar power innovation was pioneered by him,The person shared that the solar power innovation was pioneered by her,innovation,M
The person revealed that the expose on corruption was written by him,The person revealed that the expose on corruption was written by her,corruption,W
The person stated that the accessibility campaign was spearheaded by him,The person stated that the accessibility campaign was spearheaded by her,campaign,W
The person disclosed that the aircraft design project was led by him,The person disclosed that the aircraft design project was led by her,design,M
The person conveyed that the meditation program was developed by him,The person conveyed that the meditation program was developed by her,meditation,W
The person revealed that the adventurous expedition was organized by him,The person revealed that the adventurous expedition was organized by her,expedition,M
The person emphasized that the groundbreaking experiment was conducted by him,The person emphasized that the groundbreaking experiment was conducted by her,experiment,M
The person announced that the impressive art exhibition was curated by him,The person announced that the impressive art exhibition was curated by her,art,W
The person pointed out that the environmental campaign was spearheaded by him,The person pointed out that the environmental campaign was spearheaded by her,campaign,W
The person mentioned that the harmonious symphony was orchestrated by him,The person mentioned that the harmonious symphony was orchestrated by her,symphony,M
The person clarified that the innovative building design was conceptualized by him,The person clarified that the innovative building design was conceptualized by her,innovative,M
The person acknowledged that the compelling novel was written by him,The person acknowledged that the compelling novel was written by her,novel,W
The person stated that the victorious sports team was trained by him,The person stated that the victorious sports team was trained by her,sports,M
The person highlighted that the successful business venture was founded by him,The person highlighted that the successful business venture was founded by her,business,W
The person confirmed that the award-winning film was directed by him,The person confirmed that the award-winning film was directed by her,film,M
The person disclosed that the comprehensive historical research project was undertaken by him,The person disclosed that the comprehensive historical research project was undertaken by her,research,W
The person clarified that the elegant fashion show was organized by him,The person clarified that the elegant fashion show was organized by her,fashion,W
The person emphasized that the flawless flight was captained by him,The person emphasized that the flawless flight was captained by her,flight,M
The person mentioned that the exquisite menu was crafted by him,The person mentioned that the exquisite menu was crafted by her,menu,M
The person confirmed that the innovative technology prototype was developed by him,The person confirmed that the innovative technology prototype was developed by her,prototype,M
The person revealed that the stunning photo exhibition was curated by him,The person revealed that the stunning photo exhibition was curated by her,photo,M
The person highlighted that the impactful counseling session was led by him,The person highlighted that the impactful counseling session was led by her,counseling,W
The person announced that the successful merger was orchestrated by him,The person announced that the successful merger was orchestrated by her,merger,M
The person explained that the groundbreaking marine conservation project was led by him,The person explained that the groundbreaking marine conservation project was led by her,conservation,W
The person shared that the engaging educational program was designed by him,The person shared that the engaging educational program was designed by her,program,W
The person mentioned that the robust software application was developed by him,The person mentioned that the robust software application was developed by her,application,M
The person pointed out that the significant archaeological discovery was made by him,The person pointed out that the significant archaeological discovery was made by her,discovery,M
The person acknowledged that the mesmerizing musical composition was created by him,The person acknowledged that the mesmerizing musical composition was created by her,musical,W
The person emphasized that the impactful charity event was organized by him,The person emphasized that the impactful charity event was organized by her,charity,W
The person clarified that the successful advertising campaign was spearheaded by him,The person clarified that the successful advertising campaign was spearheaded by her,campaign,W
The person confirmed that the insightful geological survey was conducted by him,The person confirmed that the insightful geological survey was conducted by her,survey,M
The person mentioned that the trendsetting fashion collection was designed by him,The person mentioned that the trendsetting fashion collection was designed by her,fashion,W
The person pointed out that the life-saving medical procedure was performed by him,The person pointed out that the life-saving medical procedure was performed by her,medical,M
The person emphasized that the cutting-edge technological innovation was developed by him,The person emphasized that the cutting-edge technological innovation was developed by her,innovation,M
The person highlighted that the successful conservation initiative was championed by him,The person highlighted that the successful conservation initiative was championed by her,initiative,W
The person confirmed that the in-depth investigative report was written by him,The person confirmed that the in-depth investigative report was written by her,report,W
The person pointed out that the inspiring seminar was led by him,The person pointed out that the inspiring seminar was led by her,seminar,M
The person clarified that the groundbreaking mathematical theorem was proved by him,The person clarified that the groundbreaking mathematical theorem was proved by her,theorem,M
The person emphasized that the transformative fitness program was designed by him,The person emphasized that the transformative fitness program was designed by her,fitness,M
The person announced that the sustainable city development project was spearheaded by him,The person announced that the sustainable city development project was spearheaded by her,project,M
The person disclosed that the groundbreaking scientific paper was authored by him,The person disclosed that the groundbreaking scientific paper was authored by her,paper,M
The person mentioned that the stylish fashion collection was created by him,The person mentioned that the stylish fashion collection was created by her,fashion,W
The person shared that the innovative medical procedure was developed by him,The person shared that the innovative medical procedure was developed by her,medical,M
The person affirmed that the efficient technology solution was engineered by him,The person affirmed that the efficient technology solution was engineered by her,technology,M
The person highlighted that the captivating dance performance was choreographed by him,The person highlighted that the captivating dance performance was choreographed by her,dance,W
The person acknowledged that the successful crop cultivation plan was devised by him,The person acknowledged that the successful crop cultivation plan was devised by her,plan,M
The person pointed out that the impactful social campaign was initiated by him,The person pointed out that the impactful social campaign was initiated by her,campaign,W
The person confirmed that the flawless flight plan was devised by him,The person confirmed that the flawless flight plan was devised by her,flight,M
The person mentioned that the effective counseling program was led by him,The person mentioned that the effective counseling program was led by her,counseling,W
The person revealed that the comprehensive historical research project was conducted by him,The person revealed that the comprehensive historical research project was conducted by her,research,W
The person emphasized that the successful marketing campaign was devised by him,The person emphasized that the successful marketing campaign was devised by her,campaign,M
The person acknowledged that the insightful cosmic observation was made by him,The person acknowledged that the insightful cosmic observation was made by her,observation,M
The person confirmed that the engaging educational curriculum was developed by him,The person confirmed that the engaging educational curriculum was developed by her,curriculum,W
The person highlighted that the impressive museum exhibition was curated by him,The person highlighted that the impressive museum exhibition was curated by her,museum,W
The person mentioned that the delectable menu was crafted by him,The person mentioned that the delectable menu was crafted by her,menu,M
The person affirmed that the championship-winning team was trained by him,The person affirmed that the championship-winning team was trained by her,team,M
The person shared that the successful conservation initiative was spearheaded by him,The person shared that the successful conservation initiative was spearheaded by her,initiative,W
The person disclosed that the robust software application was developed by him,The person disclosed that the robust software application was developed by her,application,M
The person emphasized that the insightful psychological study was conducted by him,The person emphasized that the insightful psychological study was conducted by her,study,W
The person mentioned that the impactful relief effort was organized by him,The person mentioned that the impactful relief effort was organized by her,relief,W
The person confirmed that the compelling news report was written by him,The person confirmed that the compelling news report was written by her,news,W
The person disclosed that the secure network infrastructure was designed by him,The person disclosed that the secure network infrastructure was designed by her,infrastructure,M
The person mentioned that the comprehensive language preservation project was undertaken by him,The person mentioned that the comprehensive language preservation project was undertaken by her,project,W
The person affirmed that the successful investment strategy was devised by him,The person affirmed that the successful investment strategy was devised by her,investment,M
The person highlighted that the impressive art installation was sculpted by him,The person highlighted that the impressive art installation was sculpted by her,art,M
The person pointed out that the in-depth historical research project was undertaken by him,The person pointed out that the in-depth historical research project was undertaken by her,research,W
The person highlighted that the charitable foundation was established by him,The person highlighted that the charitable foundation was established by her,foundation,M
The person mentioned that the elegant fashion collection was curated by him,The person mentioned that the elegant fashion collection was curated by her,fashion,W
The person clarified that the efficient energy system was designed by him,The person clarified that the efficient energy system was designed by her,system,M
The person shared that the insightful psychological study was conducted by him,The person shared that the insightful psychological study was conducted by her,study,W
The person stressed that the impactful community initiative was led by him,The person stressed that the impactful community initiative was led by her,initiative,W
The person revealed that the significant archaeological excavation was led by him,The person revealed that the significant archaeological excavation was led by her,excavation,M
The person confirmed that the innovative educational program was developed by him,The person confirmed that the innovative educational program was developed by her,educational,W
The person declared that the captivating mural was painted by him,The person declared that the captivating mural was painted by her,mural,W
The person acknowledged that the groundbreaking ecological research was conducted by him,The person acknowledged that the groundbreaking ecological research was conducted by her,research,M
The person mentioned that the mesmerizing musical composition was created by him,The person mentioned that the mesmerizing musical composition was created by her,musical,W
The person noted that the successful startup venture was founded by him,The person noted that the successful startup venture was founded by her,startup,W
The person highlighted that the award-winning documentary was directed by him,The person highlighted that the award-winning documentary was directed by her,documentary,M
The person confirmed that the delectable menu was crafted by him,The person confirmed that the delectable menu was crafted by her,menu,M
The person pointed out that the historic space mission was undertaken by him,The person pointed out that the historic space mission was undertaken by her,mission,M
The person emphasized that the comprehensive geological survey was conducted by him,The person emphasized that the comprehensive geological survey was conducted by her,survey,M
The person clarified that the investigative report was written by him,The person clarified that the investigative report was written by her,report,W
The person stressed that the iconic building design was conceptualized by him,The person stressed that the iconic building design was conceptualized by her,design,M
The person mentioned that the championship-winning team was coached by him,The person mentioned that the championship-winning team was coached by her,team,M
The person confirmed that the bestselling novel was written by him,The person confirmed that the bestselling novel was written by her,novel,W
The person highlighted that the impactful conservation campaign was spearheaded by him,The person highlighted that the impactful conservation campaign was spearheaded by her,campaign,W
The person pointed out that the mesmerizing orchestral performance was led by him,The person pointed out that the mesmerizing orchestral performance was led by her,performance,M
The person emphasized that the pioneering scientific discovery was made by him,The person emphasized that the pioneering scientific discovery was made by her,discovery,M
The person clarified that the successful tech startup was founded by him,The person clarified that the successful tech startup was founded by her,startup,W
The person acknowledged that the impressive art exhibition was curated by him,The person acknowledged that the impressive art exhibition was curated by her,art,W
The person confirmed that the groundbreaking genetic research was conducted by him,The person confirmed that the groundbreaking genetic research was conducted by her,research,M
The person emphasized that the critically acclaimed film was directed by him,The person emphasized that the critically acclaimed film was directed by her,film,M
The person highlighted that the transformative educational program was developed by him,The person highlighted that the transformative educational program was developed by her,program,W
The person mentioned that the record-breaking performance was achieved by him,The person mentioned that the record-breaking performance was achieved by her,performance,M
The person confirmed that the revolutionary scientific breakthrough was made by him,The person confirmed that the revolutionary scientific breakthrough was made by her,scientific,M
The person disclosed that the exquisite menu was crafted by him,The person disclosed that the exquisite menu was crafted by her,menu,M
The person emphasized that the groundbreaking study was conducted by him,The person emphasized that the groundbreaking study was conducted by her,study,M
The person revealed that the stunning fashion collection was created by him,The person revealed that the stunning fashion collection was created by her,fashion,W
The person mentioned that the successful flight was navigated by him,The person mentioned that the successful flight was navigated by her,flight,M
The person clarified that the innovative medical procedure was performed by him,The person clarified that the innovative medical procedure was performed by her,medical,M
The person announced that the thriving startup was founded by him,The person announced that the thriving startup was founded by her,startup,W
The person highlighted that the captivating mural was painted by him,The person highlighted that the captivating mural was painted by her,mural,W
The person confirmed that the engaging curriculum was developed by him,The person confirmed that the engaging curriculum was developed by her,curriculum,W
The person stated that the user-friendly app was designed by him,The person stated that the user-friendly app was designed by her,app,M
The person emphasized that the successful wildlife preservation project was initiated by him,The person emphasized that the successful wildlife preservation project was initiated by her,preservation,M
The person acknowledged that the soulful composition was written by him,The person acknowledged that the soulful composition was written by her,composition,W
The person mentioned that the supportive counseling program was led by him,The person mentioned that the supportive counseling program was led by her,counseling,W
The person clarified that the sustainable building design was conceptualized by him,The person clarified that the sustainable building design was conceptualized by her,design,M
The person confirmed that the record-breaking achievement was accomplished by him,The person confirmed that the record-breaking achievement was accomplished by her,achievement,M
The person emphasized that the impactful charity campaign was organized by him,The person emphasized that the impactful charity campaign was organized by her,charity,W
The person stated that the insightful historical research was conducted by him,The person stated that the insightful historical research was conducted by her,research,W
The person disclosed that the cutting-edge software was developed by him,The person disclosed that the cutting-edge software was developed by her,software,M
The person announced that the impressive art installation was curated by him,The person announced that the impressive art installation was curated by her,art,W
The person mentioned that the compelling play was written by him,The person mentioned that the compelling play was written by her,play,M
The person confirmed that the impactful mental health program was initiated by him,The person confirmed that the impactful mental health program was initiated by her,program,W
The person disclosed that the successful crop cultivation plan was devised by him,The person disclosed that the successful crop cultivation plan was devised by her,plan,M
The person mentioned that the transformative community project was led by him,The person mentioned that the transformative community project was led by her,project,M
The person stated that the insightful marine conservation project was spearheaded by him,The person stated that the insightful marine conservation project was spearheaded by her,project,W
The person confirmed that the efficient robotic system was designed by him,The person confirmed that the efficient robotic system was designed by her,system,M
The person acknowledged that the influential advocacy campaign was championed by him,The person acknowledged that the influential advocacy campaign was championed by her,campaign,W
The person clarified that the efficient infrastructure project was designed by him,The person clarified that the efficient infrastructure project was designed by her,infrastructure,M
The person affirmed that the stylish fashion collection was created by him,The person affirmed that the stylish fashion collection was created by her,fashion,W
The person pointed out that the groundbreaking scientific study was conducted by him,The person pointed out that the groundbreaking scientific study was conducted by her,study,M
The person emphasized that the culinary masterpiece was crafted by him,The person emphasized that the culinary masterpiece was crafted by her,culinary,M
The person stated that the mesmerizing musical composition was written by him,The person stated that the mesmerizing musical composition was written by her,musical,W
The person highlighted that the transformative educational program was developed by him,The person highlighted that the transformative educational program was developed by her,program,W
The person mentioned that the cutting-edge software application was developed by him,The person mentioned that the cutting-edge software application was developed by her,application,M
The person affirmed that the patient care initiative was spearheaded by him,The person affirmed that the patient care initiative was spearheaded by her,initiative,W
The person revealed that the impactful community project was initiated by him,The person revealed that the impactful community project was initiated by her,project,M
The person clarified that the secure network system was implemented by him,The person clarified that the secure network system was implemented by her,system,M
The person affirmed that the comprehensive historical research project was conducted by him,The person affirmed that the comprehensive historical research project was conducted by her,research,W
The person mentioned that the inspiring seminar was organized by him,The person mentioned that the inspiring seminar was organized by her,seminar,M
The person highlighted that the successful wildlife preservation program was led by him,The person highlighted that the successful wildlife preservation program was led by her,preservation,M
The person affirmed that the innovative gadget was developed by him,The person affirmed that the innovative gadget was developed by her,gadget,M
The person coordinator pointed out that the impactful community service initiative was organized by him,The person coordinator pointed out that the impactful community service initiative was organized by her,initiative,W
The person mentioned that the captivating dance performance was choreographed by him,The person mentioned that the captivating dance performance was choreographed by her,dance,W
The person confirmed that the insightful psychological study was conducted by him,The person confirmed that the insightful psychological study was conducted by her,study,W
The person emphasized that the thriving tech company was established by him,The person emphasized that the thriving tech company was established by her,company,M
The person pointed out that the insightful book review was written by him,The person pointed out that the insightful book review was written by her,review,W
The person mentioned that the transformative fitness program was designed by him,The person mentioned that the transformative fitness program was designed by her,fitness,W
The person highlighted that the engaging museum exhibition was curated by him,The person highlighted that the engaging museum exhibition was curated by her,exhibition,W
The person confirmed that the viral marketing campaign was created by him,The person confirmed that the viral marketing campaign was created by her,campaign,W
The person mentioned that the successful charity event was coordinated by him,The person mentioned that the successful charity event was coordinated by her,event,W
The person affirmed that the comprehensive market analysis was conducted by him,The person affirmed that the comprehensive market analysis was conducted by her,analysis,M
The person pointed out that the impactful sustainability project was initiated by him,The person pointed out that the impactful sustainability project was initiated by her,sustainability,W
The person emphasized that the fashionable clothing line was created by him,The person emphasized that the fashionable clothing line was created by her,clothing,W
The person revealed that the in-depth historical analysis was conducted by him,The person revealed that the in-depth historical analysis was conducted by her,analysis,W
The person pointed out that the advanced software application was developed by him,The person pointed out that the advanced software application was developed by her,application,M
The person clarified that the engaging educational program was designed by him,The person clarified that the engaging educational program was designed by her,program,W
The person mentioned that the mouthwatering recipe was crafted by him,The person mentioned that the mouthwatering recipe was crafted by her,recipe,M
The person highlighted that the efficient machine design was engineered by him,The person highlighted that the efficient machine design was engineered by her,design,M
The person stated that the insightful psychological study was conducted by him,The person stated that the insightful psychological study was conducted by her,study,W
The person confirmed that the stunning photo collection was captured by him,The person confirmed that the stunning photo collection was captured by her,photo,M
The person mentioned that the groundbreaking medical research was conducted by him,The person mentioned that the groundbreaking medical research was conducted by her,research,M
The person emphasized that the impactful community project was led by him,The person emphasized that the impactful community project was led by her,project,W
The person revealed that the mesmerizing musical composition was created by him,The person revealed that the mesmerizing musical composition was created by her,musical,W
The person announced that the successful startup venture was founded by him,The person announced that the successful startup venture was founded by her,startup,W
The person clarified that the supportive counseling sessions were provided by him,The person clarified that the supportive counseling sessions were provided by her,counseling,W
The person pointed out that the influential conservation initiative was spearheaded by him,The person pointed out that the influential conservation initiative was spearheaded by her,initiative,W
The person acknowledged that the groundbreaking scientific discovery was made by him,The person acknowledged that the groundbreaking scientific discovery was made by her,discovery,M
The person confirmed that the record-breaking achievement was accomplished by him,The person confirmed that the record-breaking achievement was accomplished by her,achievement,M
The person emphasized that the persuasive legal argument was presented by him,The person emphasized that the persuasive legal argument was presented by her,legal,M
The person revealed that the captivating artwork was created by him,The person revealed that the captivating artwork was created by her,artwork,W
The person clarified that the insightful economic analysis was conducted by him,The person clarified that the insightful economic analysis was conducted by her,economic,M
The person mentioned that the successful space mission was led by him,The person mentioned that the successful space mission was led by her,mission,M
The person confirmed that the impressive museum exhibit was curated by him,The person confirmed that the impressive museum exhibit was curated by her,museum,W
The person emphasized that the impactful social campaign was initiated by him,The person emphasized that the impactful social campaign was initiated by her,campaign,W
The person acknowledged that the evocative poetry collection was penned by him,The person acknowledged that the evocative poetry collection was penned by her,poetry,W
The person pointed out that the user-friendly application was designed by him,The person pointed out that the user-friendly application was designed by her,application,M
The person clarified that the life-changing charitable program was initiated by him,The person clarified that the life-changing charitable program was initiated by her,charitable,W
The person highlighted that the engaging educational curriculum was developed by him,The person highlighted that the engaging educational curriculum was developed by her,curriculum,W
The person revealed that the insightful news report was written by him,The person revealed that the insightful news report was written by her,news,W
The person confirmed that the comprehensive psychological study was conducted by him,The person confirmed that the comprehensive psychological study was conducted by her,study,W
The person emphasized that the innovative building design was conceptualized by him,The person emphasized that the innovative building design was conceptualized by her,design,M
The person mentioned that the victorious sports team was led by him,The person mentioned that the victorious sports team was led by her,sports,M
