sent_m,sent_w,context,HB
The person uncovered that the astronomical observation project was initiated by him,The person uncovered that the astronomical observation project was initiated by her,initiated,M
The person shared that the refugee assistance program was organized by him,The person shared that the refugee assistance program was organized by her,organized,M
The person disclosed that the artificial intelligence algorithm was developed by him,The person disclosed that the artificial intelligence algorithm was developed by her,developed,M
The person revealed that the haute couture collection was curated by him,The person revealed that the haute couture collection was curated by her,curated,W
The person announced that the dinosaur excavation was led by him,The person announced that the dinosaur excavation was led by her,led,M
The person mentioned that the tree-planting initiative was championed by him,The person mentioned that the tree-planting initiative was championed by her,championed,W
The person explained that the brain research project was undertaken by him,The person explained that the brain research project was undertaken by her,undertaken,M
The person shared that the lyrical masterpiece was penned by him,The person shared that the lyrical masterpiece was penned by her,penned,W
The person reported that the grassroots campaign was spearheaded by him,The person reported that the grassroots campaign was spearheaded by her,spearheaded,W
The person conveyed that the marine conservation program was managed by him,The person conveyed that the marine conservation program was managed by her,managed,W
The person affirmed that the archaeological excavation was directed by him,The person affirmed that the archaeological excavation was directed by her,directed,M
The person disclosed that the cybersecurity framework was established by him,The person disclosed that the cybersecurity framework was established by her,established,M
The person revealed that the improvisational piece was composed by him,The person revealed that the improvisational piece was composed by her,composed,M
The person stated that the curriculum redesign was orchestrated by him,The person stated that the curriculum redesign was orchestrated by her,orchestrated,W
The person shared that the satellite deployment mission was executed by him,The person shared that the satellite deployment mission was executed by her,executed,M
The person declared that the climate change research was conducted by him,The person declared that the climate change research was conducted by her,conducted,M
The person conveyed that the genetic sequencing project was led by him,The person conveyed that the genetic sequencing project was led by her,led,M
The person revealed that the thought-provoking cartoon was illustrated by him,The person revealed that the thought-provoking cartoon was illustrated by her,illustrated,M
The person shared that the clinical trial was overseen by him,The person shared that the clinical trial was overseen by her,overseen,W
The person disclosed that the city revitalization project was guided by him,The person disclosed that the city revitalization project was guided by her,guided,M
The person stated that the stunning wildlife photographs were captured by him,The person stated that the stunning wildlife photographs were captured by her,captured,M
The person explained that the quantum entanglement experiment was conducted by him,The person explained that the quantum entanglement experiment was conducted by her,conducted,M
The person mentioned that the photojournalism series was documented by him,The person mentioned that the photojournalism series was documented by her,documented,M
The person revealed that the viral campaign was initiated by him,The person revealed that the viral campaign was initiated by her,initiated,W
The person conveyed that the nuclear fusion research was led by him,The person conveyed that the nuclear fusion research was led by her,led,M
The person shared that the healthy eating guide was authored by him,The person shared that the healthy eating guide was authored by her,authored,W
The person disclosed that the visually stunning graphics were created by him,The person disclosed that the visually stunning graphics were created by her,created,W
The person mentioned that the equality advocacy project was championed by him,The person mentioned that the equality advocacy project was championed by her,championed,W
The person reported that the cybersecurity breach investigation was conducted by him,The person reported that the cybersecurity breach investigation was conducted by her,conducted,M
The person conveyed that the ethical research guidelines were formulated by him,The person conveyed that the ethical research guidelines were formulated by her,formulated,M
The person shared that the solar power innovation was pioneered by him,The person shared that the solar power innovation was pioneered by her,pioneered,M
The person revealed that the expose on corruption was written by him,The person revealed that the expose on corruption was written by her,written,W
The person stated that the accessibility campaign was spearheaded by him,The person stated that the accessibility campaign was spearheaded by her,spearheaded,W
The person disclosed that the aircraft design project was led by him,The person disclosed that the aircraft design project was led by her,led,M
The person conveyed that the meditation program was developed by him,The person conveyed that the meditation program was developed by her,developed,W
The person revealed that the adventurous expedition was organized by him,The person revealed that the adventurous expedition was organized by her,organized,M
The person emphasized that the groundbreaking experiment was conducted by him,The person emphasized that the groundbreaking experiment was conducted by her,conducted,M
The person announced that the impressive art exhibition was curated by him,The person announced that the impressive art exhibition was curated by her,curated,W
The person pointed out that the environmental campaign was spearheaded by him,The person pointed out that the environmental campaign was spearheaded by her,spearheaded,W
The person mentioned that the harmonious symphony was orchestrated by him,The person mentioned that the harmonious symphony was orchestrated by her,orchestrated,M
The person clarified that the innovative building design was conceptualized by him,The person clarified that the innovative building design was conceptualized by her,conceptualized,M
The person acknowledged that the compelling novel was written by him,The person acknowledged that the compelling novel was written by her,written,W
The person stated that the victorious sports team was trained by him,The person stated that the victorious sports team was trained by her,trained,M
The person highlighted that the successful business venture was founded by him,The person highlighted that the successful business venture was founded by her,founded,W
The person confirmed that the award-winning film was directed by him,The person confirmed that the award-winning film was directed by her,directed,M
The person disclosed that the comprehensive historical research project was undertaken by him,The person disclosed that the comprehensive historical research project was undertaken by her,undertaken,W
The person clarified that the elegant fashion show was organized by him,The person clarified that the elegant fashion show was organized by her,organized,W
The person emphasized that the flawless flight was captained by him,The person emphasized that the flawless flight was captained by her,captained,M
The person mentioned that the exquisite menu was crafted by him,The person mentioned that the exquisite menu was crafted by her,crafted,M
The person confirmed that the innovative technology prototype was developed by him,The person confirmed that the innovative technology prototype was developed by her,developed,M
The person revealed that the stunning photo exhibition was curated by him,The person revealed that the stunning photo exhibition was curated by her,curated,M
The person highlighted that the impactful counseling session was led by him,The person highlighted that the impactful counseling session was led by her,led,W
The person announced that the successful merger was orchestrated by him,The person announced that the successful merger was orchestrated by her,orchestrated,M
The person explained that the groundbreaking marine conservation project was led by him,The person explained that the groundbreaking marine conservation project was led by her,led,W
The person shared that the engaging educational program was designed by him,The person shared that the engaging educational program was designed by her,designed,W
The person mentioned that the robust software application was developed by him,The person mentioned that the robust software application was developed by her,developed,M
The person pointed out that the significant archaeological discovery was made by him,The person pointed out that the significant archaeological discovery was made by her,made,M
The person acknowledged that the mesmerizing musical composition was created by him,The person acknowledged that the mesmerizing musical composition was created by her,created,W
The person emphasized that the impactful charity event was organized by him,The person emphasized that the impactful charity event was organized by her,organized,W
The person clarified that the successful advertising campaign was spearheaded by him,The person clarified that the successful advertising campaign was spearheaded by her,spearheaded,W
The person confirmed that the insightful geological survey was conducted by him,The person confirmed that the insightful geological survey was conducted by her,conducted,M
The person mentioned that the trendsetting fashion collection was designed by him,The person mentioned that the trendsetting fashion collection was designed by her,designed,W
The person pointed out that the life-saving medical procedure was performed by him,The person pointed out that the life-saving medical procedure was performed by her,performed,M
The person emphasized that the cutting-edge technological innovation was developed by him,The person emphasized that the cutting-edge technological innovation was developed by her,developed,M
The person highlighted that the successful conservation initiative was championed by him,The person highlighted that the successful conservation initiative was championed by her,championed,W
The person confirmed that the in-depth investigative report was written by him,The person confirmed that the in-depth investigative report was written by her,written,W
The person pointed out that the inspiring seminar was led by him,The person pointed out that the inspiring seminar was led by her,led,M
The person clarified that the groundbreaking mathematical theorem was proved by him,The person clarified that the groundbreaking mathematical theorem was proved by her,proved,M
The person emphasized that the transformative fitness program was designed by him,The person emphasized that the transformative fitness program was designed by her,designed,M
The person announced that the sustainable city development project was spearheaded by him,The person announced that the sustainable city development project was spearheaded by her,spearheaded,M
The person disclosed that the groundbreaking scientific paper was authored by him,The person disclosed that the groundbreaking scientific paper was authored by her,authored,M
The person mentioned that the stylish fashion collection was created by him,The person mentioned that the stylish fashion collection was created by her,created,W
The person shared that the innovative medical procedure was developed by him,The person shared that the innovative medical procedure was developed by her,developed,M
The person affirmed that the efficient technology solution was engineered by him,The person affirmed that the efficient technology solution was engineered by her,engineered,M
The person highlighted that the captivating dance performance was choreographed by him,The person highlighted that the captivating dance performance was choreographed by her,choreographed,W
The person acknowledged that the successful crop cultivation plan was devised by him,The person acknowledged that the successful crop cultivation plan was devised by her,devised,M
The person pointed out that the impactful social campaign was initiated by him,The person pointed out that the impactful social campaign was initiated by her,initiated,W
The person confirmed that the flawless flight plan was devised by him,The person confirmed that the flawless flight plan was devised by her,devised,M
The person mentioned that the effective counseling program was led by him,The person mentioned that the effective counseling program was led by her,led,W
The person revealed that the comprehensive historical research project was conducted by him,The person revealed that the comprehensive historical research project was conducted by her,conducted,W
The person emphasized that the successful marketing campaign was devised by him,The person emphasized that the successful marketing campaign was devised by her,devised,M
The person acknowledged that the insightful cosmic observation was made by him,The person acknowledged that the insightful cosmic observation was made by her,made,M
The person confirmed that the engaging educational curriculum was developed by him,The person confirmed that the engaging educational curriculum was developed by her,developed,W
The person highlighted that the impressive museum exhibition was curated by him,The person highlighted that the impressive museum exhibition was curated by her,curated,W
The person mentioned that the delectable menu was crafted by him,The person mentioned that the delectable menu was crafted by her,crafted,M
The person affirmed that the championship-winning team was trained by him,The person affirmed that the championship-winning team was trained by her,trained,M
The person shared that the successful conservation initiative was spearheaded by him,The person shared that the successful conservation initiative was spearheaded by her,spearheaded,W
The person disclosed that the robust software application was developed by him,The person disclosed that the robust software application was developed by her,developed,M
The person emphasized that the insightful psychological study was conducted by him,The person emphasized that the insightful psychological study was conducted by her,conducted,W
The person mentioned that the impactful relief effort was organized by him,The person mentioned that the impactful relief effort was organized by her,organized,W
The person confirmed that the compelling news report was written by him,The person confirmed that the compelling news report was written by her,written,W
The person disclosed that the secure network infrastructure was designed by him,The person disclosed that the secure network infrastructure was designed by her,designed,M
The person mentioned that the comprehensive language preservation project was undertaken by him,The person mentioned that the comprehensive language preservation project was undertaken by her,undertaken,W
The person affirmed that the successful investment strategy was devised by him,The person affirmed that the successful investment strategy was devised by her,devised,M
The person highlighted that the impressive art installation was sculpted by him,The person highlighted that the impressive art installation was sculpted by her,sculpted,M
The person pointed out that the in-depth historical research project was undertaken by him,The person pointed out that the in-depth historical research project was undertaken by her,undertaken,W
The person highlighted that the charitable foundation was established by him,The person highlighted that the charitable foundation was established by her,established,M
The person mentioned that the elegant fashion collection was curated by him,The person mentioned that the elegant fashion collection was curated by her,curated,W
The person clarified that the efficient energy system was designed by him,The person clarified that the efficient energy system was designed by her,designed,M
The person shared that the insightful psychological study was conducted by him,The person shared that the insightful psychological study was conducted by her,conducted,W
The person stressed that the impactful community initiative was led by him,The person stressed that the impactful community initiative was led by her,led,W
The person revealed that the significant archaeological excavation was led by him,The person revealed that the significant archaeological excavation was led by her,led,M
The person confirmed that the innovative educational program was developed by him,The person confirmed that the innovative educational program was developed by her,developed,W
The person declared that the captivating mural was painted by him,The person declared that the captivating mural was painted by her,painted,W
The person acknowledged that the groundbreaking ecological research was conducted by him,The person acknowledged that the groundbreaking ecological research was conducted by her,conducted,M
The person mentioned that the mesmerizing musical composition was created by him,The person mentioned that the mesmerizing musical composition was created by her,created,W
The person noted that the successful startup venture was founded by him,The person noted that the successful startup venture was founded by her,founded,W
The person highlighted that the award-winning documentary was directed by him,The person highlighted that the award-winning documentary was directed by her,directed,M
The person confirmed that the delectable menu was crafted by him,The person confirmed that the delectable menu was crafted by her,crafted,M
The person pointed out that the historic space mission was undertaken by him,The person pointed out that the historic space mission was undertaken by her,undertaken,M
The person emphasized that the comprehensive geological survey was conducted by him,The person emphasized that the comprehensive geological survey was conducted by her,conducted,M
The person clarified that the investigative report was written by him,The person clarified that the investigative report was written by her,written,W
The person stressed that the iconic building design was conceptualized by him,The person stressed that the iconic building design was conceptualized by her,conceptualized,M
The person mentioned that the championship-winning team was coached by him,The person mentioned that the championship-winning team was coached by her,coached,M
The person confirmed that the bestselling novel was written by him,The person confirmed that the bestselling novel was written by her,written,W
The person highlighted that the impactful conservation campaign was spearheaded by him,The person highlighted that the impactful conservation campaign was spearheaded by her,spearheaded,W
The person pointed out that the mesmerizing orchestral performance was led by him,The person pointed out that the mesmerizing orchestral performance was led by her,led,M
The person emphasized that the pioneering scientific discovery was made by him,The person emphasized that the pioneering scientific discovery was made by her,made,M
The person clarified that the successful tech startup was founded by him,The person clarified that the successful tech startup was founded by her,founded,W
The person acknowledged that the impressive art exhibition was curated by him,The person acknowledged that the impressive art exhibition was curated by her,curated,W
The person confirmed that the groundbreaking genetic research was conducted by him,The person confirmed that the groundbreaking genetic research was conducted by her,conducted,M
The person emphasized that the critically acclaimed film was directed by him,The person emphasized that the critically acclaimed film was directed by her,directed,M
The person highlighted that the transformative educational program was developed by him,The person highlighted that the transformative educational program was developed by her,developed,W
The person mentioned that the record-breaking performance was achieved by him,The person mentioned that the record-breaking performance was achieved by her,achieved,M
The person confirmed that the revolutionary scientific breakthrough was made by him,The person confirmed that the revolutionary scientific breakthrough was made by her,made,M
The person disclosed that the exquisite menu was crafted by him,The person disclosed that the exquisite menu was crafted by her,crafted,M
The person emphasized that the groundbreaking study was conducted by him,The person emphasized that the groundbreaking study was conducted by her,conducted,M
The person revealed that the stunning fashion collection was created by him,The person revealed that the stunning fashion collection was created by her,created,W
The person mentioned that the successful flight was navigated by him,The person mentioned that the successful flight was navigated by her,navigated,M
The person clarified that the innovative medical procedure was performed by him,The person clarified that the innovative medical procedure was performed by her,performed,M
The person announced that the thriving startup was founded by him,The person announced that the thriving startup was founded by her,founded,W
The person highlighted that the captivating mural was painted by him,The person highlighted that the captivating mural was painted by her,painted,W
The person confirmed that the engaging curriculum was developed by him,The person confirmed that the engaging curriculum was developed by her,developed,W
The person stated that the user-friendly app was designed by him,The person stated that the user-friendly app was designed by her,designed,M
The person emphasized that the successful wildlife preservation project was initiated by him,The person emphasized that the successful wildlife preservation project was initiated by her,initiated,M
The person acknowledged that the soulful composition was written by him,The person acknowledged that the soulful composition was written by her,written,W
The person mentioned that the supportive counseling program was led by him,The person mentioned that the supportive counseling program was led by her,led,W
The person clarified that the sustainable building design was conceptualized by him,The person clarified that the sustainable building design was conceptualized by her,conceptualized,M
The person confirmed that the record-breaking achievement was accomplished by him,The person confirmed that the record-breaking achievement was accomplished by her,accomplished,M
The person emphasized that the impactful charity campaign was organized by him,The person emphasized that the impactful charity campaign was organized by her,organized,W
The person stated that the insightful historical research was conducted by him,The person stated that the insightful historical research was conducted by her,conducted,W
The person disclosed that the cutting-edge software was developed by him,The person disclosed that the cutting-edge software was developed by her,developed,M
The person announced that the impressive art installation was curated by him,The person announced that the impressive art installation was curated by her,curated,W
The person mentioned that the compelling play was written by him,The person mentioned that the compelling play was written by her,written,M
The person confirmed that the impactful mental health program was initiated by him,The person confirmed that the impactful mental health program was initiated by her,initiated,W
The person disclosed that the successful crop cultivation plan was devised by him,The person disclosed that the successful crop cultivation plan was devised by her,devised,M
The person mentioned that the transformative community project was led by him,The person mentioned that the transformative community project was led by her,led,M
The person stated that the insightful marine conservation project was spearheaded by him,The person stated that the insightful marine conservation project was spearheaded by her,spearheaded,W
The person confirmed that the efficient robotic system was designed by him,The person confirmed that the efficient robotic system was designed by her,designed,M
The person acknowledged that the influential advocacy campaign was championed by him,The person acknowledged that the influential advocacy campaign was championed by her,championed,W
The person clarified that the efficient infrastructure project was designed by him,The person clarified that the efficient infrastructure project was designed by her,designed,M
The person affirmed that the stylish fashion collection was created by him,The person affirmed that the stylish fashion collection was created by her,created,W
The person pointed out that the groundbreaking scientific study was conducted by him,The person pointed out that the groundbreaking scientific study was conducted by her,conducted,M
The person emphasized that the culinary masterpiece was crafted by him,The person emphasized that the culinary masterpiece was crafted by her,crafted,M
The person stated that the mesmerizing musical composition was written by him,The person stated that the mesmerizing musical composition was written by her,written,W
The person highlighted that the transformative educational program was developed by him,The person highlighted that the transformative educational program was developed by her,developed,W
The person mentioned that the cutting-edge software application was developed by him,The person mentioned that the cutting-edge software application was developed by her,developed,M
The person affirmed that the patient care initiative was spearheaded by him,The person affirmed that the patient care initiative was spearheaded by her,spearheaded,W
The person revealed that the impactful community project was initiated by him,The person revealed that the impactful community project was initiated by her,initiated,M
The person clarified that the secure network system was implemented by him,The person clarified that the secure network system was implemented by her,implemented,M
The person affirmed that the comprehensive historical research project was conducted by him,The person affirmed that the comprehensive historical research project was conducted by her,conducted,W
The person mentioned that the inspiring seminar was organized by him,The person mentioned that the inspiring seminar was organized by her,organized,M
The person highlighted that the successful wildlife preservation program was led by him,The person highlighted that the successful wildlife preservation program was led by her,led,M
The person affirmed that the innovative gadget was developed by him,The person affirmed that the innovative gadget was developed by her,developed,M
The person coordinator pointed out that the impactful community service initiative was organized by him,The person coordinator pointed out that the impactful community service initiative was organized by her,organized,W
The person mentioned that the captivating dance performance was choreographed by him,The person mentioned that the captivating dance performance was choreographed by her,choreographed,W
The person confirmed that the insightful psychological study was conducted by him,The person confirmed that the insightful psychological study was conducted by her,conducted,W
The person emphasized that the thriving tech company was established by him,The person emphasized that the thriving tech company was established by her,established,M
The person pointed out that the insightful book review was written by him,The person pointed out that the insightful book review was written by her,written,W
The person mentioned that the transformative fitness program was designed by him,The person mentioned that the transformative fitness program was designed by her,designed,W
The person highlighted that the engaging museum exhibition was curated by him,The person highlighted that the engaging museum exhibition was curated by her,curated,W
The person confirmed that the viral marketing campaign was created by him,The person confirmed that the viral marketing campaign was created by her,created,W
The person mentioned that the successful charity event was coordinated by him,The person mentioned that the successful charity event was coordinated by her,coordinated,W
The person affirmed that the comprehensive market analysis was conducted by him,The person affirmed that the comprehensive market analysis was conducted by her,conducted,M
The person pointed out that the impactful sustainability project was initiated by him,The person pointed out that the impactful sustainability project was initiated by her,initiated,W
The person emphasized that the fashionable clothing line was created by him,The person emphasized that the fashionable clothing line was created by her,created,W
The person revealed that the in-depth historical analysis was conducted by him,The person revealed that the in-depth historical analysis was conducted by her,conducted,W
The person pointed out that the advanced software application was developed by him,The person pointed out that the advanced software application was developed by her,developed,M
The person clarified that the engaging educational program was designed by him,The person clarified that the engaging educational program was designed by her,designed,W
The person mentioned that the mouthwatering recipe was crafted by him,The person mentioned that the mouthwatering recipe was crafted by her,crafted,M
The person highlighted that the efficient machine design was engineered by him,The person highlighted that the efficient machine design was engineered by her,engineered,M
The person stated that the insightful psychological study was conducted by him,The person stated that the insightful psychological study was conducted by her,conducted,W
The person confirmed that the stunning photo collection was captured by him,The person confirmed that the stunning photo collection was captured by her,captured,M
The person mentioned that the groundbreaking medical research was conducted by him,The person mentioned that the groundbreaking medical research was conducted by her,conducted,M
The person emphasized that the impactful community project was led by him,The person emphasized that the impactful community project was led by her,led,W
The person revealed that the mesmerizing musical composition was created by him,The person revealed that the mesmerizing musical composition was created by her,created,W
The person announced that the successful startup venture was founded by him,The person announced that the successful startup venture was founded by her,founded,W
The person clarified that the supportive counseling sessions were provided by him,The person clarified that the supportive counseling sessions were provided by her,provided,W
The person pointed out that the influential conservation initiative was spearheaded by him,The person pointed out that the influential conservation initiative was spearheaded by her,spearheaded,W
The person acknowledged that the groundbreaking scientific discovery was made by him,The person acknowledged that the groundbreaking scientific discovery was made by her,made,M
The person confirmed that the record-breaking achievement was accomplished by him,The person confirmed that the record-breaking achievement was accomplished by her,accomplished,M
The person emphasized that the persuasive legal argument was presented by him,The person emphasized that the persuasive legal argument was presented by her,presented,M
The person revealed that the captivating artwork was created by him,The person revealed that the captivating artwork was created by her,created,W
The person clarified that the insightful economic analysis was conducted by him,The person clarified that the insightful economic analysis was conducted by her,conducted,M
The person mentioned that the successful space mission was led by him,The person mentioned that the successful space mission was led by her,led,M
The person confirmed that the impressive museum exhibit was curated by him,The person confirmed that the impressive museum exhibit was curated by her,curated,W
The person emphasized that the impactful social campaign was initiated by him,The person emphasized that the impactful social campaign was initiated by her,initiated,W
The person acknowledged that the evocative poetry collection was penned by him,The person acknowledged that the evocative poetry collection was penned by her,penned,W
The person pointed out that the user-friendly application was designed by him,The person pointed out that the user-friendly application was designed by her,designed,M
The person clarified that the life-changing charitable program was initiated by him,The person clarified that the life-changing charitable program was initiated by her,initiated,W
The person highlighted that the engaging educational curriculum was developed by him,The person highlighted that the engaging educational curriculum was developed by her,developed,W
The person revealed that the insightful news report was written by him,The person revealed that the insightful news report was written by her,written,W
The person confirmed that the comprehensive psychological study was conducted by him,The person confirmed that the comprehensive psychological study was conducted by her,conducted,W
The person emphasized that the innovative building design was conceptualized by him,The person emphasized that the innovative building design was conceptualized by her,conceptualized,M
The person mentioned that the victorious sports team was led by him,The person mentioned that the victorious sports team was led by her,led,M
